Unnamed: 0,anime_id,episodes,genre,members,name,rating,type
4594.0,1178,3,"Action, Mecha, Sci-Fi",2809.0,Detonator Orgun,6.68,OVA
4595.0,11385,25,"Action, Adventure, Comedy, Fantasy, Shounen",11963.0,Digimon Xros Wars Toki wo Kakeru Shounen Hunter tachi,6.68,TV
4596.0,365,1,"Comedy, Mystery, Police, Romance, Shounen Ai",10926.0,Fake,6.68,OVA
4597.0,29255,1,Action,2209.0,Ghost in the Shell Arise Episode jp ,6.68,Special
4598.0,7112,1,"Drama, Fantasy, Mystery",1062.0,Ginga Tetsudou no Yoru Fantasy Railroad in the Stars,6.68,Movie
4599.0,31675,3,"Comedy, Fantasy, Game, Shounen",3297.0,Haikyuu Quest Picture Drama,6.68,OVA
4600.0,19255,6,"Comedy, Ecchi",6337.0,Hyakka Ryouran Samurai Bride Specials,6.68,Special
4601.0,1694,26,"Action, Comedy, Mecha, Sci-Fi",15338.0,iDOLM STER Xenoglossia,6.68,TV
4602.0,17831,12,"Comedy, Supernatural",69526.0,Inu to Hasami wa Tsukaiyou,6.68,TV
4603.0,23711,1,"Drama, Historical",379.0,Kakumei no Wakaki Sora,6.68,OVA
4604.0,7875,2,Ecchi,10513.0,Kanokon Manatsu no Dai Shanikusai Specials,6.68,Special
4605.0,10016,1,"Comedy, Martial Arts",4128.0,Kizuna Ichigeki,6.68,Movie
4606.0,2568,52,Drama,291.0,Kojika Monogatari,6.68,TV
4607.0,9754,4,"Comedy, Josei, Slice of Life",9748.0,Kuragehime Eiyuu Retsuden ,6.68,Special
4608.0,4439,26,"Action, Martial Arts, Sports",603.0,Kurenai Sanshirou,6.68,TV
4609.0,6796,1,"Comedy, Sci-Fi",492.0,Kyuukyoku Choujin R,6.68,OVA
4610.0,3823,26,"Comedy, Kids, Slice of Life",363.0,Little Lulu to Chicchai Nakama,6.68,TV
4611.0,21451,1,Music,1325.0,Nihonbashi Koukashita R Keikaku,6.68,Music
4612.0,11083,2,"Action, Demons, Shounen, Supernatural",7095.0,Nurarihyon no Mago Sennen Makyou Recaps,6.68,Special
4613.0,5957,13,Comedy,21340.0,Nyoro n Churuya san,6.68,ONA
4614.0,12671,1,"Action, Adventure, Comedy, Drama, Fantasy, Kids",14498.0,Pokemon Best Wishes Season 2 Kyurem vs Seikenshi,6.68,Movie
4615.0,8438,2,"Adventure, Comedy, Fantasy, Kids",4770.0,Pokemon Ranger Hikari no Kiseki,6.68,Special
4616.0,4794,1,"Adventure, Comedy, Fantasy, Kids",7539.0,Pokemon Pikachu no Dokidoki Kakurenbo,6.68,Movie
4617.0,564,2,"Comedy, Magic, Sci-Fi, Shounen",21987.0,Puni Puni Poemii,6.68,OVA
4618.0,21497,1,"Action, Historical, Samurai",3804.0,Sengoku Musou SP Sanada no Shou,6.68,Special
4619.0,12267,1,"Adventure, Fantasy, Kids",533.0,Takara sagashi,6.68,Movie
4620.0,2686,96,"Adventure, Mecha, Sci-Fi, Shounen",1194.0,Tetsujin 28 gou,6.68,TV
4621.0,33341,12,"Adventure, Sci-Fi",9248.0,Time Travel Shoujo Mari Waka to 8 nin no Kagakusha tachi,6.68,TV
4622.0,8108,1,"Adventure, Comedy, Kids",1028.0,Tottoko Hamtarou Movie 3 Ham Ham Grand Prix Aurora Tani no Kiseki Ribon chan Kiki Ippatsu ,6.68,Movie
4623.0,7568,26,"Comedy, Parody",10913.0,Umineko no Naku Koro ni Specials,6.68,Special
4624.0,1986,56,"Mecha, Sci-Fi, Shounen",488.0,Wakusei Robo Danguard Ace,6.68,TV
4625.0,155,1,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",23038.0,X 1999,6.68,Movie
4626.0,2729,1,"Drama, Music, Shoujo",2976.0,X Double X,6.68,Music
4627.0,3295,60,"Adventure, Comedy, Parody",2169.0,Yatterman,6.68,TV
4628.0,1894,1,"Adventure, Comedy, Fantasy, Game",37398.0,Yu Gi Oh Hikari no Pyramid,6.68,Movie
4629.0,20533,12,"Adventure, Fantasy, Game, Sci-Fi",24788.0,Z X Ignition,6.68,TV
4630.0,2028,4,"Mecha, Sci-Fi, Shounen",224.0,Zettai Muteki Raijin Oh 1992 ,6.68,OVA
4631.0,4469,1,"Comedy, Fantasy, Game, Parody, Sci-Fi",7952.0, hack G U Trilogy Parody Mode,6.67,Special
4632.0,2041,51,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",6183.0,Ai to Yuuki no Pig Girl Tonde Buurin,6.67,TV
4633.0,9548,1,"Drama, Historical, Slice of Life",724.0,Alps no Shoujo Heidi Alm no Yama hen,6.67,Movie
4634.0,591,12,"Comedy, Ecchi, Harem, Romance, Supernatural",48939.0,Amaenaide yo ,6.67,TV
4635.0,1348,3,"Action, Adventure, Mecha, Sci-Fi, Shounen",4826.0,Bubblegum Crash,6.67,OVA
4636.0,31048,1,Music,522.0,Burenai Ai de,6.67,Music
4637.0,33360,1,"Comedy, Military",1732.0,Code Geass Boukoku no Akito Final Itoshiki Monotachi e Picture Drama,6.66,Special
4638.0,5147,4,Comedy,2237.0,Comic Party Revolution OVA,6.67,OVA
4639.0,1153,6,"Action, Drama, Martial Arts, Police, Romance, Seinen",4747.0,Crying Freeman,6.67,OVA
4640.0,2638,1,"Adventure, Comedy, Fantasy, Kids, Shounen",476.0,Doraemon It 039 s Spring ,6.67,Special
4641.0,7775,1,Drama,552.0,Futatsu no Kurumi,6.67,Special
4642.0,10118,5,"Adventure, Drama, Sci-Fi",378.0,Ginga Tetsudou 999 Jikuu wo Koeta Energy no Tabi,6.67,ONA
4643.0,5276,13,"Comedy, Fantasy, Kids, Shoujo",623.0,Happy Happy Clover,6.67,TV
4644.0,33421,12,"Action, Super Power, Supernatural",36343.0,Hitori no Shita The Outcast,6.67,TV
4645.0,11101,2,"Drama, Historical, Romance, Shoujo",229.0,Honoo no Alpenrose,6.67,OVA
4646.0,1085,3,"Adventure, Horror, Mystery",7573.0,Interlude,6.67,OVA
4647.0,3436,127,"Adventure, Kids, Sci-Fi",317.0,Meme Iroiro Yume no Tabi,6.67,TV
4648.0,1062,27,"Action, Comedy",6303.0,Nekojiru Gekijou Jirujiru Original,6.67,TV
4649.0,2710,1,"Comedy, Shounen",258.0,Nintama Rantarou Movie,6.67,Movie
4650.0,10886,1,"Action, Demons, Shounen, Sports, Supernatural",4076.0,Nurarihyon no Mago Jump Super Anime Tour Special,6.67,Special
4651.0,32359,1,"Action, Adventure, Fantasy, Kids",1043.0,Pokemon XY amp Z Subete no Nazo wo Tokiakase ,6.67,Special
4652.0,6609,26,"Comedy, Parody, Romance",4425.0,Pucca 2006 ,6.67,TV
4653.0,5288,2,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",2566.0,RahXephon Specials,6.67,Special
4654.0,197,24,"Comedy, Ecchi, Romance, School, Sci-Fi",16672.0,Rizelmine,6.67,TV
4655.0,31593,3,"Action, Adventure, Fantasy, Magic, Mystery",3912.0,Rokka no Yuusha Picture Drama,6.68,Special
4656.0,3735,6,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",547.0,Ryuuseiki Gakusaver,6.67,OVA
4657.0,9916,46,Sports,319.0,Samurai Giants,6.67,TV
4658.0,28283,12,"Action, Historical, Samurai",13272.0,Sengoku Musou,6.67,TV
4659.0,1012,2,"Comedy, Martial Arts, School, Shounen",1029.0,Sexy Commando Gaiden Sugoiyo Masaru san Specials,6.67,Special
4660.0,3410,9,"Comedy, Mecha, Military, Sci-Fi",3008.0,Sky Girls Specials,6.67,Special
4661.0,9494,2,"Action, Drama, Mecha, Military, Sci-Fi",1723.0,Soukyuu no Fafner Arcadian Memory,6.67,OVA
4662.0,13679,77,"Adventure, Kids",1616.0,Tottoko Hamtarou Hai ,6.67,TV
4663.0,30437,12,"Seinen, Slice of Life",18933.0,Wakako zake,6.67,TV
4664.0,8598,1,"Adventure, Demons, Fantasy",408.0,Yuki,6.67,Movie
4665.0,24751,1,"Action, Comedy, Ecchi, Shoujo Ai",19147.0,Akuma no Riddle Shousha wa Dare Nukiuchi Test,6.66,Special
4666.0,3800,44,"Cars, Drama, Sports",820.0,Arrow Emblem Grand Prix no Taka,6.66,TV
4667.0,31387,1,"Drama, Shoujo",1302.0,Aru Hi Inu no Kuni kara Tegami ga Kite,6.66,OVA
4668.0,3081,58,"Action, Romance, Shoujo, Sports",2733.0,Attacker You ,6.66,TV
4669.0,1185,6,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",3115.0,Battle Athletess Daiundoukai,6.66,OVA
4670.0,3389,3,Action,20550.0,Bus Gamer,6.66,TV
4671.0,5189,156,"Action, Adventure, Kids",337.0,Chou Tokkyuu Hikarian,6.66,TV
4672.0,3035,35,"Action, Demons, Sci-Fi, Shounen",947.0,Chouon Senshi Borgman,6.66,TV
4673.0,2696,2,"Action, Adventure, Sci-Fi",1279.0,Crusher Joe 1989 ,6.66,OVA
4674.0,21599,1,"Comedy, Ecchi, Sci-Fi",1285.0,Fight Ippatsu Juuden chan OVA,6.66,OVA
4675.0,7744,6,"Comedy, Ecchi",4700.0,Fight Ippatsu Juuden chan Specials,6.66,Special
4676.0,3185,26,"Adventure, Comedy, Fantasy, Magic",845.0,Fortune Quest L,6.66,TV
4677.0,11307,26,"Drama, Military, Sci-Fi, Space",316.0,Ginga Patrol PJ,6.66,TV
4678.0,10187,13,"Comedy, Ecchi, Seinen",27878.0,HenSemi TV ,6.66,TV
4679.0,10338,22,"Comedy, School, Shounen, Supernatural",5082.0,Honto ni Atta Reibai Sensei,6.66,TV
4680.0,32214,12,"Action, Comedy, Ecchi, Sci-Fi",25545.0,Koukaku no Pandora,6.66,TV
4681.0,2895,1,Adventure,1572.0,Kujiratori,6.66,Movie
4682.0,3054,39,"Adventure, Drama, Historical, Shoujo",964.0,La Seine no Hoshi,6.66,TV
4683.0,12661,1,Music,891.0,Light Lag,6.66,Music
4684.0,3391,95,"Comedy, Ecchi, School",891.0,Maicching Machiko sensei,6.66,TV
4685.0,4640,1,"Comedy, Sci-Fi",353.0,Maroko,6.66,Movie
4686.0,32446,1,Music,468.0,MONSTER GENERATiON,6.66,Music
4687.0,30757,51,"Action, Fantasy, Game",7089.0,Monster Strike,6.66,ONA
4688.0,31144,1,Slice of Life,2234.0,Mottainai,6.66,Special
4689.0,31621,12,"Comedy, Slice of Life",24131.0,Ooyasan wa Shishunki ,6.66,TV
4690.0,31797,6,"Comedy, Ecchi, Harem, Romance, School",6878.0,Ore ga Ojousama Gakkou ni quot Shomin Sample quot Toshite Gets Sareta Ken Specials,6.66,Special
4691.0,682,12,"Comedy, Fantasy, Harem, Magic, Romance",9099.0,Otogi Story Tenshi no Shippo,6.66,TV
4692.0,438,3,"Action, Drama, Shounen",9285.0,Phantom The Animation,6.66,OVA
4693.0,16680,1,"Action, Adventure, Comedy, Fantasy, Kids",12517.0,Pokemon Best Wishes Season 2 Shinsoku no Genosect Mewtwo Kakusei,6.65,Movie
4694.0,8709,1,"Adventure, Comedy, Fantasy, Kids",3447.0,Pokemon Pikachu Koori no Daibouken,6.66,Special
4695.0,10916,2,"Adventure, Comedy, Fantasy, Kids",4379.0,Pokemon Pikachu no Fuyuyasumi 2000 ,6.67,OVA
4696.0,25867,12,"Action, Adventure, Slice of Life, Super Power",48310.0,Rolling Girls,6.66,TV
4697.0,27741,13,"Music, Shoujo, Slice of Life",3800.0,Shounen Hollywood Holly Stage for 50,6.66,TV
4698.0,10384,10,"Comedy, Romance, School, Shoujo Ai",5125.0,Sono Hanabira ni Kuchizuke wo Reo x Mai Diaries,6.66,ONA
4699.0,2766,52,"Adventure, Comedy, Magic",1826.0,Super Doll Licca chan,6.66,TV
4700.0,18799,1,"Action, Music, Seinen, Supernatural",1387.0,Take Your Way,6.66,Music
4701.0,4427,35,"Action, Adventure, Comedy, Martial Arts, Shounen",431.0,Tatakae Ramenman,6.66,TV
4702.0,6468,40,"Comedy, Slice of Life",313.0,Tensai Bakabon,6.66,TV
4703.0,5535,1,"Adventure, Drama, Kids, Slice of Life",280.0,Tottoi,6.66,Movie
4704.0,4387,1,"Mecha, Sci-Fi",923.0,UFO Robo Grendizer tai Great Mazinger,6.66,Movie
4705.0,715,3,"Comedy, Drama, Ecchi, Romance, Seinen",2703.0,Yume de Aetara,6.66,OVA
4706.0,12437,1,Comedy,6578.0,Yuri Seijin Naoko san 2012 ,6.66,OVA
4707.0,15951,2,Romance,8232.0,Amagami SS Plus Picture Drama,6.65,Special
4708.0,1370,1,"Comedy, Dementia, Fantasy",4541.0,Atama Yama,6.65,Movie
4709.0,1682,4,"Action, Drama, Mecha, Sci-Fi",12443.0,Baldr Force Exe Resolution,6.65,OVA
4710.0,31573,22,"Adventure, Music",2299.0,Brave Beats,6.65,TV
4711.0,16614,1,"Action, Sci-Fi",4158.0,Busou Shinki OVA,6.65,OVA
4712.0,9558,1,Kids,215.0,Cheung gong chat hou,6.65,Movie
4713.0,3522,1,"Action, Sci-Fi, Super Power",1250.0,Choujin Locke,6.65,Movie
4714.0,1794,1,"Action, Adventure, Comedy, Police, Sci-Fi",2045.0,Dirty Pair no Ooshoubu Nolandia no Nazo,6.65,OVA
4715.0,9493,12,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",11006.0,Dororon Enma kun Meeramera,6.65,TV
4716.0,1189,26,"Action, Adventure, Fantasy, Romance, Sci-Fi",4106.0,Eden 039 s Bowy,6.65,TV
4717.0,5883,24,"Action, Martial Arts, Samurai, Sci-Fi",2701.0,Examurai Sengoku,6.65,TV
4718.0,29231,1,"Comedy, Magic, Shoujo",220.0,Fushigiboshi no Futagohime Gyu Recap,6.65,OVA
4719.0,2061,1,"Action, Military, Sci-Fi, Space",1372.0,Gall Force 2 Destruction,6.65,OVA
4720.0,19271,1,"Shounen, Sports",273.0,Gekitou Crush Gear Turbo Kaizabaan no Chousen,6.65,Movie
4721.0,3433,32,"Sci-Fi, Sports",295.0,Go Q Choji Ikkiman,6.65,TV
4722.0,9900,140,Kids,318.0,Hamster Club,6.65,TV
4723.0,8101,2,"Comedy, Ecchi, Seinen",19029.0,HenSemi,6.65,OVA
4724.0,33309,14,"Action, Fantasy, Mystery, Supernatural",942.0,Jie Mo Ren,6.65,ONA
4725.0,3435,26,"Historical, Mystery, Shoujo",451.0,Joou Heika no Petite Angie,6.65,TV
4726.0,11583,1,Music,5772.0,Kami nomi zo Shiru Sekai Natsu iro Surprise,6.65,Music
4727.0,5828,1,"Action, Supernatural",892.0,Kishin Douji Zenki Gaiden Anki Kitan,6.65,OVA
4728.0,33118,2,"Comedy, Seinen",4237.0,Kuma Miko Specials,6.65,Special
4729.0,3878,49,"Comedy, Magic, Shoujo, Slice of Life",635.0,Mahou Shoujo Lalabel,6.65,TV
4730.0,31448,1,"Comedy, Magic",3111.0,Mahouka Koukou no Rettousei Yoku Wakaru Mahouka Special,6.64,Special
4731.0,32324,1,"Shounen, Sports",458.0,Major 2nd,6.65,Special
4732.0,31560,13,"Comedy, Music, Slice of Life",7905.0,Miss Monochrome The Animation 3,6.66,TV
4733.0,23943,1,Mecha,889.0,Mobile Suit Gundam Unicorn One of Seventy Two,6.65,Special
4734.0,4421,2,"Comedy, Ecchi, Magic, School",4036.0,Moetan Specials,6.65,Special
4735.0,32829,1,"Comedy, Historical",7207.0,Nobunaga no Shinobi,6.65,TV
4736.0,6625,61,"Comedy, Slice of Life",367.0,Nono chan,6.65,TV
4737.0,31452,12,"Adventure, Fantasy, Josei, Romance",38139.0,Norn9 Norn Nonet,6.65,TV
4738.0,32190,1,Slice of Life,2301.0,Omoi no Kakera,6.65,Special
4739.0,4910,1,"Adventure, Comedy, Fantasy, Kids",6379.0,Pokemon Pikachu no Wanpaku Island,6.65,Special
4740.0,4792,1,"Adventure, Comedy, Fantasy, Kids",13702.0,Pokemon Pikachu Tankentai,6.65,Movie
4741.0,1298,1,"Action, Comedy, Mecha, Sci-Fi, Super Power",2467.0,Project A Ko 4 Final,6.65,OVA
4742.0,17913,1,Music,1710.0,Redial,6.66,Music
4743.0,1693,26,"Action, Mecha, Sci-Fi",5736.0,Reideen,6.65,TV
4744.0,13517,1,"Comedy, Supernatural",7177.0,Ryuugajou Nanana no Maizoukin,6.66,Special
4745.0,10687,1,"Adventure, Fantasy, Sci-Fi, Shounen",10776.0,Saint Seiya Legend of Sanctuary,6.65,Movie
4746.0,19919,12,"Parody, School, Slice of Life",5670.0,Tesagure Bukatsumono,6.65,TV
4747.0,471,13,"Comedy, Drama, Harem, Romance, School, Slice of Life",13877.0,To Heart 2,6.65,TV
4748.0,2699,13,"Action, Comedy, Sci-Fi",1009.0,Uchuu Kaizoku Mito no Daibouken,6.65,TV
4749.0,4371,1,"Action, Mecha, Sci-Fi, Space",451.0,Uchuu Senshi Baldios Movie ,6.65,Movie
4750.0,1233,7,"Action, Comedy, Military, Romance, Shounen",3596.0,Aozora Shoujo tai,6.64,OVA
4751.0,17092,13,Sports,209.0,Dallyeola Hani,6.64,TV
4752.0,30127,12,"Comedy, Slice of Life",37913.0,Danchigai,6.64,TV
4753.0,17705,13,"Parody, Seinen",1805.0,DD Hokuto no Ken 2013 ,6.64,TV
4754.0,660,8,"Comedy, Fantasy, Magic, Romance, Shounen",2372.0,Denshin Mamotte Shugogetten,6.64,OVA
4755.0,4554,26,"Comedy, Slice of Life",472.0,Dokkiri Doctor,6.64,TV
4756.0,12885,3,"Action, Mecha, Sci-Fi, Shounen",507.0,Dynamic Super Robots Soushingekki,6.64,Special
4757.0,31070,6,"Action, Comedy, Fantasy",3753.0,Etotama Specials,6.64,Special
4758.0,1733,1,"Action, Cars, Sci-Fi",2297.0,eX Driver Nina amp Rei Danger Zone,6.64,OVA
4759.0,1799,1,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",5353.0,Fatal Fury Legend of the Hungry Wolf,6.64,OVA
4760.0,21373,6,"Action, Comedy, Ecchi",12299.0,Freezing Vibration Specials,6.64,Special
4761.0,125,13,"Comedy, Romance, School",23968.0,Futakoi,6.64,TV
4762.0,8765,36,"Comedy, Ecchi, Romance",551.0,Futarigurashi,6.64,TV
4763.0,30531,1,"Comedy, Parody, School, Shounen Ai",2038.0,Gakuen Handsome The Animation,6.63,OVA
4764.0,8538,51,"Comedy, Romance, School, Shoujo",1223.0,Gokujou Mecha Mote Iinchou Second Collection,6.64,TV
4765.0,24695,1,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",20758.0,Gokukoku no Brynhildr Special,6.64,Special
4766.0,14145,2,"Drama, Historical, Josei",8305.0,Hanayaka Nari Waga Ichizoku Kinetograph,6.64,OVA
4767.0,20381,1,"Adventure, Shounen",271.0,Jungle Taitei Movie,6.64,Movie
4768.0,3100,1,"Action, Parody",575.0,Kamen Rider SD Kaiki Kumo Otoko,6.64,OVA
4769.0,5153,25,"Action, Fantasy, Mecha, Sci-Fi",1164.0,Kikou Kai Galient,6.64,TV
4770.0,4504,50,"Action, Adventure, Comedy, Mecha, Sci-Fi",225.0,Kinkyuu Hasshin Saver Kids,6.64,TV
4771.0,21241,5,Comedy,19389.0,Kyoukai no Kanata Idol Saiban Mayoi Nagara mo Kimi wo Sabaku Tami,6.64,ONA
4772.0,31866,1,"Action, Adventure, Sci-Fi",1948.0,Last Exile Ginyoku no Fam Movie Over the Wishes,6.64,Movie
4773.0,6368,3,Magic,6194.0,Legend of Regios,6.64,Special
4774.0,783,13,"Comedy, Ecchi, Police, Shounen",2765.0,Miami Guns,6.64,TV
4775.0,2306,2,"Comedy, Mecha, Parody",1982.0,Mobile Suit SD Gundam 039 s Counterattack,6.64,OVA
4776.0,4536,50,"Comedy, Mecha, Sci-Fi, Space",350.0,Muteki Robo Trider G7,6.64,TV
4777.0,8487,1,"Action, Demons, Supernatural",7736.0,Onigamiden,6.64,Movie
4778.0,4013,51,"Action, Adventure, Kids",413.0,Paul no Miracle Daisakusen,6.64,TV
4779.0,10917,3,"Adventure, Comedy, Fantasy, Kids",4079.0,Pokemon Pikachu no Fuyuyasumi 2001 ,6.64,OVA
4780.0,1297,1,"Action, Comedy, Mecha, Sci-Fi, Super Power",2601.0,Project A Ko 3 Cinderella Rhapsody,6.64,OVA
4781.0,2031,13,"Action, Adventure, Fantasy, Magic",23477.0,Shining Tears X Wind,6.64,TV
4782.0,6885,3,"Comedy, School, Slice of Life",4444.0,Sora no Manimani Specials,6.64,Special
4783.0,684,11,"Fantasy, Magic, Romance",3674.0,Tenshi no Shippo Chu ,6.64,TV
4784.0,9531,1,Adventure,244.0,Tezuka Osamu Monogatari Boku wa Son Gokuu,6.64,Special
4785.0,21353,12,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",95168.0,Tokyo ESP,6.64,TV
4786.0,33377,24,Mystery,52260.0,Trickster Edogawa Ranpo quot Shounen Tanteidan quot yori,6.64,TV
4787.0,4132,26,"Drama, Historical, Slice of Life",476.0,Wakakusa no Yon Shimai,6.64,TV
4788.0,718,16,"Comedy, Drama, Romance, Seinen, Slice of Life",3821.0,Yume de Aetara TV ,6.64,TV
4789.0,30056,7,Comedy,14515.0,Amagi Brilliant Park Wakuwaku Mini Theater Rakugaki Backstage,6.63,Special
4790.0,10196,1,"Ecchi, Harem, Seinen",17570.0,Baby Princess 3D Paradise 0 Love ,6.63,OVA
4791.0,32311,1,"Action, Drama, Mecha, Music, Sci-Fi",1215.0,Beautiful World,6.62,Music
4792.0,13253,1,Music,2825.0,Blossom,6.63,Movie
4793.0,2640,1,"Adventure, Comedy, Fantasy, Kids, Shounen",487.0,Doraemon It 039 s Summer ,6.63,Special
4794.0,33222,12,"Comedy, School, Shoujo, Slice of Life",26360.0,Fudanshi Koukou Seikatsu,6.63,TV
4795.0,26053,1,"Action, Comedy, Fantasy, Magic, Shoujo",609.0,Futari wa Precure Splash Star Maji Doki Theater,6.63,Movie
4796.0,6472,35,Horror,637.0,Gakkou no Kowai Uwasa Hanako san ga Kita ,6.63,TV
4797.0,2062,1,"Action, Military, Sci-Fi, Space",1281.0,Gall Force 3 Stardust War,6.63,OVA
4798.0,2617,2,Comedy,3230.0,Ghiblies,6.63,Special
4799.0,23137,4,"Military, School",2296.0,Girls und Panzer Heartful Tank Disc Picture Drama,6.63,Special
4800.0,8839,1,"Adventure, Mecha, Space",1849.0,Gundam Neo Experience 0087 Green Divers,6.63,Movie
4801.0,2207,1,"Adventure, Comedy, Fantasy",1551.0,Hamelin no Violin Hiki The Movie,6.63,Movie
4802.0,25861,1,"Comedy, School, Shoujo Ai",7062.0,Inugami san to Nekoyama san Special,6.63,Special
4803.0,33129,2,"Drama, Historical, Military, Seinen",8011.0,Joker Game Kuroneko Yoru no Bouken,6.62,Special
4804.0,6657,3,"Comedy, Slice of Life",2920.0,Joshikousei Girl 039 s High Specials,6.63,Special
4805.0,6375,48,"Action, Adventure, Sci-Fi, Shounen",810.0,Kagaku Ninja tai Gatchaman F,6.63,TV
4806.0,3273,1,"Action, Comedy, Shounen, Sports",474.0,Kinnikuman 1984 ,6.63,Movie
4807.0,6509,331,"Comedy, Drama, Slice of Life",1083.0,Kiteretsu Daihyakka,6.63,TV
4808.0,7430,1,"Action, Adventure, Comedy, Ecchi, Kids, Magic, Romance, Super Power, Supernatural",1991.0,Konjiki no Gash Bell Ougon no Chichi wo Motsu Otoko,6.63,OVA
4809.0,10671,13,"Comedy, School, Slice of Life",15046.0,Morita san wa Mukuchi ,6.63,TV
4810.0,24175,3,"Comedy, Ecchi, Romance, School, Shounen",13526.0,Nozo x Kimi,6.63,OVA
4811.0,17157,1,"Comedy, Drama, Ecchi",21200.0,Nozoki Ana,6.63,OVA
4812.0,612,13,"Comedy, Fantasy, Romance, School",3956.0,PetoPeto san,6.63,TV
4813.0,2842,1,"Adventure, Fantasy",8541.0,Pokemon Fushigi no Dungeon Shutsudou Pokemon Kyuujotai Ganbaruzu ,6.63,Special
4814.0,4962,51,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",2625.0,Rokumon Tengai Mon Colle Knights,6.63,TV
4815.0,30088,4,Slice of Life,538.0,Ryoutei no Aji,6.63,Special
4816.0,8900,51,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",263.0,Saru Getchu On Air 2nd,6.63,TV
4817.0,4067,50,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",1110.0,Shin Megami Tensei Devil Children,6.63,TV
4818.0,1836,12,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",34109.0,Shuffle Memories,6.63,TV
4819.0,5583,1,Action,3424.0,Sonic Night of the WereHog,6.63,ONA
4820.0,1044,1,"Adventure, Drama, Magic",3717.0,Taiyou no Ouji Horus no Daibouken,6.63,Movie
4821.0,2560,1,"Action, Drama, Sci-Fi, Shounen",4807.0,Terra e ,6.63,Movie
4822.0,2552,13,"Comedy, Seinen, Slice of Life",1292.0,Tetsuko no Tabi,6.63,TV
4823.0,30250,1,"Action, Ecchi, School, Shounen",8509.0,Triage X Recollection XOXO,6.63,OVA
4824.0,12317,10,"Action, Comedy, Military, Seinen",43759.0,Upotte ,6.63,ONA
4825.0,1276,7,"Adventure, Demons, Drama, Fantasy, Magic",4317.0,Ys,6.63,OVA
4826.0,55,26,"Action, Adventure, Fantasy, Horror, Sci-Fi",10392.0,Arc the Lad,6.62,TV
4827.0,30953,8,Comedy,5241.0,Arslan Senki TV Specials,6.62,Special
4828.0,4975,12,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",174337.0,Ch oS HEAd,6.62,TV
4829.0,5449,1,Comedy,625.0,Chibi Kero Kerobouru no Himitsu ,6.62,Special
4830.0,33145,1,Mystery,976.0,Detective Conan Nazo no Suisei Kaijuu wo Oe ,6.62,OVA
4831.0,33069,1,"Sci-Fi, Seinen",4593.0,Dimension W Special,6.62,Special
4832.0,2485,4,"Comedy, Fantasy, Magic, Romance",1184.0,Doku Tenshi no Shippo,6.62,Special
4833.0,3842,1,Adventure,818.0,Doubutsu Takarajima,6.62,Movie
4834.0,5476,26,"Magic, Shoujo",440.0,Fushigi na Melmo,6.62,TV
4835.0,32561,1,Comedy,18358.0,Hai to Gensou no Grimgar Special,6.62,Special
4836.0,1235,5,"Comedy, Ecchi, Romance",4688.0,I 039 039 s Pure Bonus,6.62,Special
4837.0,257,13,"Ecchi, Martial Arts, School, Super Power",88969.0,Ikkitousen,6.62,TV
4838.0,30030,39,"Comedy, Fantasy, Magic, Shoujo",1007.0,Jewelpet Magical Change,6.62,TV
4839.0,9203,9,Comedy,23216.0,K On Ura On ,6.62,Special
4840.0,11507,1,Music,6634.0,Kami nomi zo Shiru Sekai Nonstop Hunters,6.62,Music
4841.0,1793,1,"Action, Dementia, Drama, Sci-Fi",8230.0,Kaze no Na wa Amnesia,6.62,Movie
4842.0,15279,1,Music,1381.0,Kira Kira 5th Anniversary Live Anime Kick Start Generation,6.62,OVA
4843.0,799,13,"Comedy, Drama, Slice of Life",3748.0,Kokoro Toshokan,6.62,TV
4844.0,8560,2,"Romance, School, Shoujo",20953.0,Kyou Koi wo Hajimemasu,6.62,OVA
4845.0,32031,1,Music,473.0,Leopard Eyes,6.62,Music
4846.0,5225,1,"Action, Comedy, Shounen",3500.0,Lupin III Pilot Film,6.62,Movie
4847.0,12921,2,"Comedy, School, Slice of Life",2769.0,Morita san wa Mukuchi Specials,6.62,Special
4848.0,9789,1,"Adventure, Kids",483.0,Nezumi Monogatari George to Gerald no Bouken,6.62,Movie
4849.0,18857,3,"Comedy, Romance, Seinen, Slice of Life",70559.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,6.62,ONA
4850.0,1141,1,"Adventure, Drama, Fantasy, Romance",3462.0,Palme no Ki,6.62,Movie
